X6,X8,X15,X1,X12,X7,status_label
-33.693,69.3001,-75.188,8.109,-20.656,1.704,1
1.566,89.1538,25.977,112.852,0.338,2.55,1
-7.537,139.572,-50.713,15.689,-6.826,9.988,0
-12.089,153.2764,-6.412,240.247,-10.29,99.623,0
-2.939,9.0209,-39.08,23.017,-1.611,7.922,0
12.576,742.2569,-5.15,98.284,18.854,15.022,0
30.961,491.8216,272.0,110.571,33.307,0.0,1
-1575.621,2057.9552,-1192.039,1716.322,444.023,971.069,1
17.127,610.2598,105.143,952.927,1.631,25.302,0
-2.285,138.186,-282.821,46.486,-12.447,18.759,0
-1.292,1.7718,-24.095,9.067,-2.539,8.423,0
161.877,2939.6472,837.471,885.5,308.484,458.434,0
-39.929,51.8329,14.715,167.571,26.915,89.585,1
-1.581,8.1021,-7.419,6.957,-0.693,6.113,1
198.925,3476.2072,290.19,823.713,340.083,309.567,0
-22.426,4.6773,-60.196,51.533,-1.576,40.08,1
186.737,2696.6682,1088.714,721.607,191.073,297.443,1
-113.231,251.244,-119.608,159.228,-33.789,2.024,1
-38.128,4.8332,-42.465,30.441,-0.68,12.56,1
11.111,106.5693,78.807,168.761,26.286,53.135,0
-20.074,132.43,-28.975,127.307,-12.732,6.654,0
-3.34,3.9018,-33.683,3.844,-3.35,1.529,1
28.93,362.8176,-337.158,78.548,67.028,34.985,1
-5.971,0.6562,-6.237,6.685,-2.071,6.423,1
-48.478,224.2806,-88.662,70.676,-41.788,10.211,1
-7.608,52.462,0.404,28.338,-9.087,11.21,0
-1.948,11.3732,1.477,0.706,0.131,0.453,1
2560.8,76218.4496,9310.3,8758.7,3501.8,2332.3,0
-1216.0,3606.178,2955.0,3567.0,-1117.0,368.0,1
-479.162,175.501,-724.07,100.036,-188.749,14.749,1
-13.237,31.9626,-84.813,18.782,-2.537,4.071,0
0.047,3.5297,-8.427,5.63,0.505,0.919,1
-3.818,52.0636,-53.726,13.128,-5.077,0.078,1
6.147,492.1037,90.164,157.229,17.871,46.244,1
158.857,5700.9313,555.001,734.914,307.213,252.32,1
-218.738,1230.4073,-322.826,278.013,-252.779,48.082,0
-80.127,281.1753,499.109,217.223,-117.087,23.622,1
62.375,613.2839,628.738,166.741,95.021,98.131,1
-490.0,1184.4567,-742.0,2142.0,-387.0,754.0,1
-2.292,197.2769,30.088,97.299,1.82,44.056,1
274.8,4668.1372,1001.7,2399.2,464.2,516.6,0
74.172,859.6733,479.514,535.974,104.685,175.969,1
29.629,484.9096,331.93,443.745,39.078,69.216,1
70.636,1090.8696,511.822,666.337,105.525,210.284,0
-5.536,86.4318,-52.977,0.66,-3.541,0.0,1
-32.724,223.8112,-497.883,8.292,-28.031,3.273,1
-0.933,9.5421,-20.734,5.352,-0.691,2.233,0
1009.0,21942.8194,8599.0,3997.0,1884.0,1522.0,0
-8.321,26.4325,-81.689,129.896,16.838,84.441,1
-14.246,133.808,-140.242,2.789,-9.251,1.238,1
1.022,58.2208,36.61,23.467,0.546,1.088,0
584.371,11893.16,4823.814,3449.061,1194.89,2506.044,0
556.0,6930.42,12508.0,5247.0,1223.0,27.0,0
11.172,209.3757,110.353,89.911,14.675,26.909,0
-5.924,14.893,-16.994,18.601,-4.832,8.636,1
0.978,13.7396,23.776,43.407,2.622,14.495,0
-35.172,600.3339,-90.512,166.442,-43.639,4.544,0
5.239,256.255,-163.805,41.262,9.457,16.444,0
0.868,14.0991,-4.665,0.349,-1.198,0.12,1
-104.667,1614.6103,220.474,813.278,127.887,478.379,1
-1.819,1.2488,-4.921,0.648,-1.1,0.451,0
-26.583,24.7644,-151.936,23.652,-25.958,0.0,0
1.96,10.7047,-19.575,11.551,2.81,3.353,0
-0.651,1.1401,-36.829,0.021,-0.554,0.0,1
-36.441,74.8256,-55.067,73.581,-29.218,21.514,1
-0.697,22.0846,-2.334,14.918,0.257,4.69,1
-409.592,476.3308,-534.927,335.027,-735.001,189.627,1
-1.805,25.7355,13.153,25.389,-3.069,3.551,1
858.0,19320.0,1993.0,15207.0,1879.0,811.0,1
129.5,3266.1791,551.8,5890.8,260.5,2155.3,0
2.784,30.0699,39.059,53.84,5.361,0.252,1
-4125.5,54014.116,14877.9,11376.7,-61.5,2979.1,0
31.048,328.7773,267.145,414.991,57.717,212.254,0
19.448,475.1344,222.298,310.453,32.853,80.111,1
-9.048,54.1615,-27.139,23.49,-8.262,1.064,0
-11.661,343.452,76.976,217.77,10.095,135.839,1
-141.831,553.4109,50.31,376.621,-180.806,50.388,1
5.462,153.3831,79.168,105.313,16.342,29.23,0
-6.223,82.1659,-85.249,8.419,-6.489,0.143,1
31.118,664.05,61.345,113.03,55.32,22.551,0
2.531,0.5442,-1.686,4.519,0.164,1.234,1
1519.003,17493.9808,8943.254,5923.718,2338.373,2612.515,0
160.519,2762.925,1216.098,212.896,271.001,151.038,1
-20.176,233.6864,-148.932,69.433,-19.786,5.234,1
21.417,391.851,27.049,50.203,43.469,40.059,1
-5.595,20.944,-7.405,5.827,-5.927,1.354,1
331.227,4006.326,222.92,978.752,336.556,369.026,0
-2.728,8.228,5.123,31.624,-3.186,0.143,1
18.527,333.7153,6.751,14.386,12.695,10.305,1
86.23,2493.0281,291.029,415.947,158.584,320.121,0
0.155,44.785,-9.902,10.489,-1.712,6.254,1
-51.278,114.8237,-278.013,69.894,7.058,34.839,0
252.6,10782.3571,295.4,1736.8,523.2,675.7,0
1500.0,139191.003,3173.0,13070.0,2921.0,1160.0,0
543.9,6726.9647,1231.1,3347.4,817.3,1130.6,0
141.444,2192.1991,635.647,493.077,237.91,248.497,0
-164.585,208.6818,-787.408,1012.233,69.755,429.455,0
-17.594,43.3253,-64.207,49.515,-7.517,10.997,0
-2.035,9.382,-5.238,2.834,1.397,0.989,1
-45.783,157.8356,-381.631,28.536,-46.657,0.089,1
-0.965,3.7271,-2.564,4.665,2.027,0.942,1
-1.687,3.3611,-23.517,0.186,-1.238,0.105,0
10.558,253.053,74.803,67.819,15.87,10.432,0
-17.732,27.4736,-73.546,4.056,-17.555,0.049,1
14.834,385.452,48.196,215.846,13.164,23.635,1
30.562,1159.7459,192.322,216.796,97.514,59.065,0
12.044,625.2926,-26.436,87.934,19.565,15.786,0
-22.105,33.204,-27.33,60.233,-1.679,26.447,1
-1.666,16.1542,-53.725,0.99,-1.138,0.092,0
-353.499,4.1533,-787.755,203.554,-68.462,58.824,1
0.104,2.3342,-12.186,1.876,-0.008,0.117,0
327.531,5054.3109,1168.617,1476.968,644.274,867.398,1
0.027,11.8294,8.161,15.818,1.319,1.724,0
521.0,6643.1158,2178.0,2712.0,747.0,1531.0,0
-22.407,1201.3499,-956.376,204.022,70.928,13.026,1
7.865,608.7323,-99.425,83.254,7.326,27.352,0
555.536,13361.4562,2823.372,1452.444,1349.289,850.214,1
14.112,140.8661,15.197,186.958,36.064,17.877,1
-0.332,21.1625,3.94,2.161,1.198,0.103,0
-7.61,27.6192,-17.69,0.155,-4.914,0.0,1
-2.889,11.5272,7.067,11.071,-4.201,2.175,0
-4.948,21.5864,-10.192,2.666,-4.197,1.783,0
-0.019,5.1341,-47.448,7.125,0.114,3.616,1
11.515,473.6932,4.188,27.018,16.937,3.6,1
19.369,641.8696,66.967,113.033,143.178,17.855,1
-13.971,281.743,37.897,390.957,-5.628,41.691,1
-43.514,166.9662,-275.351,45.883,7.782,18.076,1
-237.704,4420.2067,-446.952,1532.225,442.826,1048.251,1
-1.34,2.4096,-112.202,4.803,0.096,2.606,0
-283.427,177.8679,31.817,64.669,-361.929,48.451,1
1294.7,21330.0,6687.4,3620.0,2298.4,1368.9,0
403.5,6700.3728,3228.4,2339.4,893.3,930.1,0
-17.467,178.9619,7.342,69.693,-12.293,14.522,0
20.393,923.2727,296.984,287.292,41.724,95.779,0
2.162,31.6251,2.665,14.968,0.591,2.917,0
442.992,13906.6231,4544.762,1524.654,1275.785,814.511,1
-404.316,6790.1807,-393.732,2023.909,-405.461,154.216,0
-4.869,48.9135,81.378,86.324,-3.699,44.397,1
76.878,1933.8178,735.465,184.87,173.494,143.327,1
91.2,1917.1504,1171.5,863.7,184.4,306.0,1
-1.698,91.7953,-63.021,9.977,-1.771,2.385,1
12.075,87.632,1.542,59.793,2.082,20.036,0
18.166,1158.696,1018.69,952.097,187.076,497.18,0
-8.565,215.084,-732.727,535.73,141.572,289.983,1
-19.534,5.9712,-38.092,18.653,-18.182,1.376,1
1353.903,7447.644,4257.324,5570.282,2018.406,2442.848,1
62.453,1524.1278,-1113.021,565.463,77.298,101.182,0
77.102,2341.7856,385.626,567.093,118.085,316.277,1
-0.311,59.6298,-21.201,7.955,-0.061,5.118,1
80.73,2081.9026,354.455,293.424,129.557,106.12,0
12.968,318.2137,172.514,245.301,32.642,95.143,1
29.629,484.9096,331.93,443.745,39.078,69.216,1
-3.601,12.4727,-7.562,1.131,-3.541,0.142,0
-15.4,39.3851,-90.01,20.759,-19.714,1.632,1
109.7,1942.981,259.5,637.8,209.3,340.3,0
162.119,10563.2303,814.513,3116.006,430.853,1830.088,0
-8.922,27.3449,-15.252,0.46,-7.43,0.082,1
6.836,257.059,-7.009,173.87,22.456,112.81,1
-3.239,43.5675,-55.022,26.197,9.875,16.818,1
-2.431,73.7848,-8.035,5.847,-2.731,0.338,1
7.981,430.0502,9.761,75.911,12.845,2.557,0
5.221,825.2035,69.592,315.634,49.87,179.427,0
82.532,1944.4335,602.524,215.619,224.699,173.539,1
4.459,141.0818,-19.182,14.156,11.221,10.956,0
45.882,444.276,290.229,102.327,50.197,39.113,0
-1724.0,13636.1271,-6120.0,3108.0,2891.0,1654.0,1
-20.549,21.7989,-344.69,2.881,-20.092,1.702,1
-12.041,304.0208,78.008,125.043,4.677,46.653,1
3.764,226.785,194.479,207.689,11.088,41.978,0
61.436,1109.0864,778.643,931.668,120.757,349.202,1
46.803,992.1253,363.238,374.171,64.663,182.308,0
-12.838,618.9843,-170.588,151.94,15.463,3.66,1
-2.718,33.075,-39.107,6.932,-2.612,4.071,1
-12.712,15.4148,-42.039,25.113,1.172,3.774,0
-0.172,19.2045,4.119,1.873,2.736,0.438,1
-3.437,3.8693,-11.667,1.752,-1.23,0.17,0
235.0,10727.2,4076.0,11438.0,607.0,652.0,1
-20.022,757.3903,-308.035,799.499,49.988,253.957,1
-1.504,3.6765,-1.862,14.447,-0.97,1.214,1
8.958,127.3346,82.318,27.973,12.698,8.291,0
-45.188,117.6206,310.614,154.773,-19.708,70.526,1
-6.86,384.8997,31.062,291.49,19.183,186.448,1
-6.62,43.9222,-31.203,3.007,-3.507,0.385,1
-12.294,65.8908,69.061,87.891,-11.658,46.741,1
215.111,1962.15,-302.511,1072.087,1246.699,687.616,0
63.156,1198.2776,293.628,680.365,105.192,337.382,0
29.426,305.7982,49.874,37.853,49.338,13.822,1
-4.964,146.9211,-860.107,63.358,-5.109,19.128,1
-101.605,636.0989,-519.716,478.009,27.988,42.921,1
-146.068,44.2,-283.198,49.895,-59.945,27.042,1
1450.0,25337.6081,5327.0,6389.0,2799.0,4379.0,1
0.397,3.1535,0.654,5.346,0.151,1.454,0
-3511.0,1030.1874,-399.0,4937.0,-2622.0,1481.0,1
4.78,13.547,-30.795,22.745,5.196,1.822,1
-519.0,14632.45,4940.0,11259.0,1614.0,4195.0,0
7.602,109.694,13.339,23.612,12.717,4.926,0
68.038,2279.7208,296.958,759.606,83.206,86.111,1
-8.901,56.4981,-26.936,21.31,-9.002,1.934,0
-2.487,3.443,-33.096,3.498,-2.572,1.915,1
-1393.285,1473.064,-3043.41,361.866,-1398.486,168.847,1
10.945,62.868,54.48,96.265,21.676,42.735,1
0.606,296.541,-59.386,41.09,6.889,1.054,0
-0.311,12.852,-0.066,1.857,-0.337,0.894,0
6.147,492.1037,90.164,157.229,17.871,46.244,1
-6.586,8.6205,-68.787,4.932,-3.444,3.163,1
-22.185,13.9272,-129.435,19.745,-13.92,6.957,0
226.126,3838.5967,423.636,1830.857,385.068,0.0,0
-70.337,2.399,-64.697,6.458,-68.807,5.039,0
518.1,4382.6566,1400.2,2839.5,654.2,1109.4,0
6.453,25.9802,-21.024,36.733,6.6,17.356,0
-3.854,79.5221,-9.362,0.164,-0.768,0.051,1
-88.0,4562.2604,-1949.0,2569.0,69.0,710.0,1
-53.242,796.6015,-225.252,89.498,-52.936,2.328,0
-158.9,33.0007,-1640.8,1632.0,-288.6,163.0,1
31.0,14483.7,926.0,3186.0,624.0,777.0,0
-3.264,96.8792,-10.101,11.121,3.977,4.064,1
-321.222,25416.68,-1774.269,3956.978,-303.223,528.208,0
-0.444,125.3858,-39.216,6.292,-0.309,5.644,0
106.386,2176.0495,579.05,754.257,229.476,382.601,0
4704.0,25054.2,17883.0,9305.0,4538.0,1414.0,0
-11.294,12.9417,-125.996,10.078,-5.27,1.669,1
-2.419,5.0901,-14.463,0.129,-2.145,0.118,1
-16.558,8670.3718,-460.672,1461.605,111.563,423.195,0
4.714,353.1735,78.214,260.857,-2.257,32.541,0
129.444,2389.1452,569.378,658.934,198.986,22.309,1
274.5,5062.82,1546.4,345.2,451.5,244.8,0
71.268,3218.0447,190.899,744.981,70.227,104.028,0
16.446,667.1333,32.105,138.926,25.745,14.663,1
-10.477,25.949,-252.176,8.213,0.785,4.934,0
-6.457,71.6638,-196.785,18.428,-5.106,1.921,0
45.309,413.9541,524.595,340.468,89.669,163.975,0
142.547,2795.645,373.053,491.957,265.986,231.506,0
25.412,340.738,306.74,250.84,38.118,100.655,0
1.952,143.1801,-8.786,19.646,1.352,5.829,0
831.0,11946.26,1823.0,1280.0,1425.0,1108.0,0
12.635,370.9207,75.01,269.733,34.691,26.57,1
33.569,502.0756,137.47,300.243,41.444,79.326,0
-0.149,12.935,-3.558,6.79,1.481,5.296,1
-6.888,9.3795,-76.472,21.883,-4.05,7.521,1
11.515,473.6932,4.188,27.018,16.937,3.6,1
26.893,1322.5302,176.213,748.908,-9.028,117.082,1
-38.648,656.5016,-100.658,81.487,-36.388,5.319,1
3.588,69.6999,-2.708,62.813,12.734,47.614,1
10.041,145.6187,14.228,28.928,17.648,5.472,1
-0.818,7.7998,-57.255,2.229,-1.098,0.098,1
124.308,623.8487,567.39,703.307,143.271,216.674,1
-9.42,58.6138,-58.784,12.457,10.857,2.855,1
-6.179,114.1415,-91.462,75.654,7.912,34.27,0
17.416,141.9404,115.036,61.843,15.611,28.065,1
-0.614,404.9893,-19.893,65.909,-2.405,15.978,0
-51.8,164.754,-416.2,406.8,20.7,138.1,1
-578.982,74.646,-1374.959,939.907,182.729,724.138,0
46.91,1121.7774,494.99,330.066,70.619,215.739,0
-31.34,5.6342,-41.494,13.191,-24.538,2.313,1
9.418,215.7186,-358.623,44.013,-1.242,16.932,0
1.683,5.6677,-7.146,24.551,3.843,18.936,1
-0.27,4.4496,3.898,6.755,-0.186,3.239,0
-7.1,171.856,22.1,190.4,0.1,66.8,0
-2.579,44.304,-6.586,0.324,-2.579,0.249,1
0.741,5.7011,3.024,23.412,3.405,12.652,1
-44.453,111.722,-75.43,99.298,-19.614,28.811,1
4.572,125.3033,4.967,89.759,9.513,19.632,0
1.31,15.7504,-20.437,5.769,2.205,1.568,0
49.436,613.4699,94.892,94.22,81.891,0.0,1
14.71,1128.7152,1.416,97.993,76.979,65.3,0
165.276,57.536,-386.229,77.179,-41.666,16.985,1
1.258,15.3335,1.65,13.622,0.745,1.702,1
-143.07,613.6478,-103.913,233.696,-88.089,194.403,1
-3.216,38.526,-74.22,6.349,-3.318,2.031,1
-9.486,12.1025,-30.037,12.064,-8.966,2.119,1
4.618,8.8032,124.883,112.531,6.356,66.256,0
-6.073,37.7298,-35.408,2.694,-5.377,0.325,1
-51.087,83.9325,-115.535,62.428,-43.726,3.768,1
-23.196,81.5596,-71.124,67.178,-23.601,3.926,1
-167.384,13.9568,-302.491,97.766,-290.615,26.149,1
-0.144,280.8734,-2177.492,375.977,204.427,186.78,1
116.575,2476.6911,-980.487,564.056,48.431,125.192,0
-45.343,326.8308,-1325.047,41.07,14.636,17.794,1
367.0,3160.0122,2044.0,3237.0,807.0,1748.0,0
-0.995,14.8302,-110.962,4.229,-1.062,0.61,0
-17.9,21.7393,-39.349,1.255,-6.98,0.437,0
1.381,93.9717,7.317,9.915,0.444,3.927,0
-75.433,96.4343,203.926,181.257,-64.252,38.728,1
-5.3,172.3116,-402.572,121.858,10.357,33.497,0
10.71,385.9899,116.89,73.102,21.775,42.001,1
-71.69,303.6594,-3485.176,178.146,-61.438,6.852,0
-0.124,28.81,43.19,14.245,1.533,6.179,0
-13.405,45.5091,-74.375,14.607,-5.099,11.631,0
-1.096,3.6584,-11.494,4.287,-1.003,1.317,0
427.247,8398.4179,2096.91,1115.473,660.539,502.963,0
-136.885,306.3317,-402.57,458.771,-89.808,8.485,0
-19.022,45.3747,-20.662,0.463,-3.115,0.001,0
-13.651,2.0639,-29.039,6.355,-4.761,5.293,1
6.119,2090.8184,97.87,248.96,25.034,50.297,0
-6.861,95.7117,-12.746,13.467,-8.743,4.053,1
-4.559,162.6095,49.956,160.225,10.587,105.586,0
8.637,22.971,-82.136,30.976,-24.743,9.674,1
19.395,531.8464,53.397,133.478,30.6,86.865,0
6.593,49.2205,29.56,34.958,12.206,19.571,0
103.964,2171.5733,1180.082,1703.435,262.998,1044.15,0
5.6,211.5,49.3,238.3,59.3,137.3,0
3069.0,56684.5212,15857.0,17206.0,5339.0,7240.0,0
874.7,5019.04,2995.7,739.0,337.0,367.0,0
5.581,107.1946,19.571,55.871,7.374,13.956,0
-274.285,2894.0549,2314.101,669.595,573.855,405.37,1
-1.25,2.134,-4.394,7.531,-0.993,0.579,1
-24.358,17.3919,-76.378,6.024,-24.313,5.194,1
-1.044,31.5168,-5.261,1.779,-1.041,0.534,0
11.199,34.704,14.167,242.336,27.998,91.812,1
3.083,540.9233,-125.068,190.018,2.81,28.326,0
-11.527,18.684,-180.862,38.599,-3.055,18.313,0
0.124,8.58,0.164,0.816,0.431,0.602,1
52.268,934.6137,566.304,374.523,92.03,143.362,0
53.859,611.7312,333.434,480.633,111.182,174.938,0
-761.0,1764.6582,-1976.0,4971.0,-133.0,836.0,1
9.546,75.8338,37.873,55.882,12.258,13.231,0
6.289,91.9425,103.847,97.289,8.612,22.403,1
0.144,19.6256,-1.152,5.812,0.121,0.435,0
9.858,916.33,23.102,42.803,30.108,21.31,0
13.38,356.969,174.996,188.631,23.608,97.513,0
61.3,1323.4394,1192.4,788.0,178.9,256.5,1
303.772,5043.5019,1003.428,1843.567,518.007,193.974,0
-16053.703,22862.5363,-16703.718,2123.495,1565.722,1584.995,1
-1.282,3.2649,-0.591,0.571,-0.098,0.208,0
1019.9,10567.0006,2970.0,2583.7,1332.9,359.1,0
-1.593,1.358,-116.341,5.788,-2.711,1.133,1
-26.923,138.054,-49.759,93.984,-31.101,1.545,1
0.036,65.7136,-40.446,10.566,0.274,3.325,1
-3.278,64.9893,-57.419,7.975,-1.072,2.802,0
-73.8,720.36,-4871.4,1319.2,-34.4,113.1,1
-274.285,2894.0549,2314.101,669.595,573.855,405.37,1
102.896,2042.784,954.426,762.82,165.323,320.969,0
-352.0,897.84,-418.0,4737.0,142.0,2229.0,1
-28.297,267.2105,-92.811,140.442,-25.696,18.702,0
187.6,4514.854,1496.9,1421.9,361.8,562.5,0
442.992,13906.6231,4544.762,1524.654,1275.785,814.511,1
5.664,24.6374,-49.266,10.693,-0.333,5.25,0
-0.144,280.8734,-2177.492,375.977,204.427,186.78,1
-19.045,464.3528,-47.167,207.865,14.524,123.474,1
214.654,4172.2448,-63.994,524.154,666.211,234.762,1
7.808,263.2151,132.235,26.919,15.872,9.756,0
9.523,370.752,-11.501,69.488,2.588,28.937,0
70.046,898.9695,158.436,78.083,123.903,63.489,1
-23.35,52.6447,-222.153,48.24,-22.368,6.638,1
21.96,310.442,98.251,384.706,48.173,104.986,0
18.889,859.4675,481.883,479.057,112.257,215.27,0
-0.075,11.4886,-0.478,0.019,-0.075,0.002,0
1.814,41.6438,-10.527,632.806,93.183,309.056,1
1809.0,23067.8161,4656.0,5945.0,3155.0,970.0,0
13.175,259.8893,178.052,334.128,21.88,213.119,0
14.543,356.6576,-31.3,61.753,25.634,32.412,0
7.242,973.2945,66.228,11.386,10.856,10.239,1
-425.391,1251.684,-221.715,1922.925,220.914,414.185,0
-21.575,39.62,-3.184,76.15,-1.374,34.617,0
-862.0,952.0686,-3546.0,3578.0,-225.0,460.0,1
-224.403,134.613,19.439,109.822,52.407,79.418,0
3.028,344.5675,-246.227,96.196,13.876,11.566,1
-0.404,179.6918,-1.745,9.51,-7.574,5.473,1
-65.025,330.1268,-586.973,50.183,-26.738,15.402,0
-16.069,366.75,-67.476,92.274,-18.184,6.855,1
-15.399,48.4383,-494.791,73.952,7.414,14.335,0
-16.661,111.0773,-3.789,10.603,-14.104,5.597,1
-3.35,27.7032,34.013,39.908,1.052,11.533,1
-8.021,44.9071,-65.564,15.356,-7.946,6.226,1
29.301,682.724,249.031,224.765,53.997,151.206,0
-97.705,3064.8465,-173.564,369.674,-105.213,3.298,0
78.4,2604.4484,-386.5,1010.8,276.7,432.7,0
119.414,1057.9399,2.02,168.747,185.099,127.617,1
-9.428,8.4491,-6.032,63.786,0.541,30.326,1
1349.8,37299.0299,7503.3,7764.4,2126.1,1169.1,0
20.846,195.0195,-10.83,29.154,23.765,10.54,0
-15.548,9.972,-134.834,7.924,-10.188,6.082,1
-39.827,176.6732,-195.316,76.345,68.787,10.316,0
161.901,1712.8136,174.468,403.709,344.838,215.994,0
-1.247,47.5406,-6.321,3.165,-1.401,0.482,0
0.465,10.4395,-29.687,20.033,1.398,17.53,1
-4.859,0.9876,-118.572,3.768,-2.372,0.827,1
-35.821,88.9636,-127.2,35.13,-32.597,0.442,1
42.34,118.4013,-74.606,121.45,42.179,1.13,1
17.932,1025.8743,83.204,102.509,168.194,15.423,1
-53.901,712.9052,-107.585,258.893,-50.493,7.918,1
77.799,372.0649,10.688,197.394,85.277,100.925,1
16.441,1193.8128,-238.045,367.333,31.396,30.784,0
8.457,55.3625,49.628,39.31,15.619,27.673,0
-178.65,188.8103,-206.924,201.101,62.642,63.546,0
237.838,3312.2335,-816.802,128.631,351.388,101.82,1
-73.94,661.7648,882.454,593.096,61.752,249.317,1
7.079,57.7159,46.431,238.368,26.024,28.693,1
-63.232,159.4974,-238.756,143.787,-60.254,3.454,1
-2.473,7.3859,-12.729,1.491,-2.215,0.574,0
292.8,5281.29,1452.3,2132.0,722.6,997.9,0
2.721,26.3671,43.932,52.914,4.538,0.314,1
5.284,833.366,80.997,652.145,16.849,98.636,0
202.972,3677.3407,718.723,431.045,327.871,29.779,1
-33.945,26.2378,-398.381,26.184,-41.695,14.821,1
-139.135,778.266,-385.246,498.414,-100.085,177.695,1
3.114,72.5653,23.906,42.951,2.232,21.085,0
-1.013,3.2236,-19.428,0.72,-0.684,0.153,0
-0.033,1677.9415,-28.941,112.716,58.499,71.156,0
36.881,711.4793,-231.676,734.928,96.128,73.106,0
-2.011,1.4309,-19.13,31.016,-0.124,18.396,1
-0.809,37.3036,-79.957,3.334,-0.979,0.109,1
-7.249,1.3896,-48.846,7.601,-10.207,1.977,1
-65.172,399.5504,-377.802,110.508,11.685,73.58,1
-8.631,55.8794,-122.764,25.327,-7.195,4.693,0
302.8,7332.3873,724.4,2104.0,450.7,956.6,0
69.424,1125.744,766.997,165.395,137.852,42.012,0
2.61,33.3533,-18.625,29.506,0.66,5.551,0
-6.585,322.45,13.648,41.71,-5.171,14.565,1
-12.582,2.8772,-383.835,2.176,-6.296,1.152,1
79.174,2450.4519,664.94,381.832,116.307,124.553,0
5.406,37.9226,22.109,35.974,9.168,13.342,0
3.809,67.9965,53.885,6.349,7.847,0.581,1
47.438,1641.7378,286.353,469.588,33.826,84.919,0
-3.847,26.4665,29.314,39.983,0.206,10.261,1
1.797,22.1021,3.663,1.646,2.577,0.336,1
-5.067,9.5412,-114.987,32.822,-5.09,13.938,1
-23.639,30.2133,-153.21,240.319,-9.75,25.572,1
23.446,145.6264,-47.783,25.617,10.869,7.874,1
-1.235,14.0341,-11.532,1.646,-1.13,1.51,0
578.0,13439.5588,2427.0,3040.0,2394.0,1595.0,1
-26.595,3.2858,-116.176,3.522,-6.731,2.76,1
126.64,1826.1054,869.522,190.483,202.162,13.736,0
25.026,365.8673,-6.595,190.117,10.25,28.051,0
101.441,771.255,743.174,146.622,141.125,38.054,1
-65.645,3207.7908,-949.696,309.038,122.515,100.401,0
1.655,31.9738,64.324,178.817,4.573,10.334,1
432.3,7793.8061,2250.7,2329.2,672.6,1174.3,0
-192.173,80.2518,49.331,333.538,-235.372,54.395,1
-17.313,6.0194,-327.514,0.437,-14.18,0.0,1
8.019,159.9632,178.443,485.48,33.119,70.315,0
61.3,1323.4394,1192.4,788.0,178.9,256.5,1
-12.979,4.788,-33.465,31.09,-1.146,2.866,0
-52.009,115.0598,-2156.981,55.824,-55.062,8.456,0
-20.846,813.119,-226.177,150.743,41.107,44.704,0
-191.29,60.4081,-636.4,170.79,115.305,41.612,0
18.346,2551.0685,1964.492,886.653,226.838,256.73,1
-48.069,45.0801,-214.676,35.836,-55.094,25.724,0
20.09,886.8769,524.998,622.605,109.504,236.982,0
-2.494,61.038,-45.811,0.813,-0.087,0.562,0
5.871,65.4637,21.633,55.866,11.025,23.24,0
5.752,530.082,123.33,208.896,47.824,96.734,0
-12.321,78.1971,-95.167,39.178,-3.47,13.401,0
0.319,4.3809,2.196,3.296,0.38,0.296,0
4.41,526.4255,-462.267,121.926,0.296,0.109,0
-44.203,469.8119,30.628,105.431,-16.39,55.765,0
1.197,8.2151,-2.781,16.371,1.428,5.516,0
9.245,939.3292,196.791,30.002,24.74,8.667,0
648.105,5155.5206,969.426,4007.702,1129.527,966.08,1
10.662,1081.71,428.358,272.536,25.887,58.372,1
-9.727,98.553,-134.104,30.976,-10.031,1.297,0
-4.507,123.7446,-43.64,13.042,11.017,2.975,1
-0.339,3.3482,-4.549,1.162,-0.359,0.278,1
-48.014,1129.8524,-136.054,91.184,137.807,77.852,1
-107.2,9007.943,9569.5,4616.5,500.6,783.9,0
-3.386,2.081,-6.187,11.563,-0.747,6.404,1
6.731,298.4443,64.157,237.382,6.741,46.417,0
26.869,1002.964,-227.069,421.445,149.672,142.896,1
-3.393,52.9831,89.971,64.329,3.056,19.072,0
-49.903,240.3026,-341.511,151.342,-98.787,4.05,0
-0.79,1.1538,-6.61,0.175,-0.799,0.0,0
-0.114,18.8712,-9.968,0.273,-0.116,0.08,1
-2.094,367.7273,-90.376,279.151,81.611,102.568,1
-41.665,25.8822,-470.338,12.666,-41.832,0.109,1
-9.445,22.6144,-51.404,0.52,-8.273,0.038,1
22.678,396.6331,63.772,82.826,37.792,58.164,0
197.3,3512.376,961.0,659.4,361.8,370.0,0
2.239,56.4818,13.733,14.266,3.234,4.293,0
5.859,51.0175,43.533,81.617,11.065,28.383,0
9.654,46.0058,58.889,48.473,14.36,10.017,0
50.954,509.3071,-150.012,194.006,70.872,43.549,1
78.288,1164.8781,283.982,417.643,118.766,162.367,0
14.565,255.0405,-244.683,40.632,29.002,9.875,0
-20.06,27.3083,-332.084,16.939,-12.51,7.991,1
-1180.4,5308.671,-1459.2,2788.0,-408.7,471.9,1
-7.103,20.9249,-56.381,14.03,-4.138,9.946,1
-0.003,21.2117,0.058,3.004,-0.005,1.047,1
1869.862,28381.3934,10929.851,6165.655,2624.744,3205.115,0
7.937,134.6635,-17.428,21.266,12.566,9.71,0
-48.183,282.6388,-181.899,115.981,3.243,16.928,0
-90.9,1637.7405,1137.5,632.7,81.4,233.9,1
-27.888,594.8192,187.291,345.624,-3.164,27.507,1
-3.317,16.2869,-79.747,12.339,-3.288,5.735,1
