status_label,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
alive,924.991,2335.206,582.354,1356.041,294.094,511.047,400.988,9551.0904,3691.247,17664.202,4638.232,773.687,1356.041,1648.964,2593.475,3691.247,12315.497,2335.206
failed,54.318,7.317,0.437,-9.007,4.343,-8.47,1.941,34.6959,13.444,57.435,0.0,-9.444,6.127,4.013,-34.749,13.444,4.013,22.451
alive,32.635,6.126,1.713,12.38,0.0,7.103,11.389,127.4902,52.52,46.878,0.0,10.667,46.394,27.056,-46.923,52.52,27.093,40.14
failed,365.345,517.295,31.049,173.668,109.488,116.617,103.02,1991.3689,781.1,726.752,59.251,142.619,263.805,244.054,48.812,781.1,469.002,607.432
failed,29.599,100.226,5.278,10.024,0.0,-0.018,16.084,101.3768,110.25,118.204,103.506,4.746,10.024,13.755,-51.533,110.25,117.261,100.226
alive,0.193,0.0,0.0,-0.371,0.0,-0.387,0.006,17.7735,0.006,0.193,0.0,-0.371,0.006,0.061,-40.326,0.006,0.061,0.377
failed,23.48,26.537,0.441,10.969,0.0,7.046,10.678,82.0272,55.869,25.939,0.0,10.528,29.332,4.157,13.041,55.869,4.395,44.9
alive,671.534,1057.512,87.125,241.554,129.43,41.868,316.568,891.4754,1428.639,1749.069,368.518,154.429,371.127,437.14,273.278,1428.639,826.399,1187.085
failed,40.077,14.056,2.632,3.944,4.603,2.056,6.983,55.1244,34.059,53.238,0.0,1.312,20.003,5.948,11.409,34.059,5.948,30.115
failed,9.137,5.247,0.803,-6.085,1.392,-7.489,5.289,53.7869,6.344,12.984,2.119,-6.888,1.097,3.976,-42.861,6.344,6.095,12.429
failed,2.137,22.278,3.834,2.529,1.161,-12.111,0.77,2.0692,31.194,20.448,0.073,-1.305,8.916,18.477,-21.617,31.194,18.55,28.665
alive,7597.0,25362.0,1396.0,5284.0,0.0,2399.0,4786.0,60792.679,30646.0,24636.0,4648.0,3888.0,5284.0,4629.0,9823.0,30646.0,14388.0,25362.0
alive,192.314,326.005,10.441,31.633,80.767,5.611,42.615,183.4671,450.7,286.923,0.0,21.192,124.695,45.418,320.017,450.7,51.264,419.067
alive,512.034,1177.619,65.401,27.887,439.735,-37.323,0.0,46.1438,1592.275,806.406,180.35,-37.514,414.656,213.418,-31.574,1592.275,462.292,1564.388
failed,959.0,3016.9,323.2,338.7,349.8,-138.3,444.5,1291.68,3529.8,4645.9,2251.6,15.5,512.9,446.1,-447.0,3529.8,3754.3,3191.1
alive,0.19,0.394,0.059,-3.244,0.033,-3.428,0.013,5.6913,0.158,0.361,1.112,-3.303,-0.236,0.933,-13.248,0.158,2.045,3.402
failed,4.918,3.078,0.256,-7.851,2.354,-4.35,1.272,18.2168,5.036,6.724,0.9,-8.107,1.958,7.358,-187.143,5.036,9.358,12.887
alive,8115.0,4849.0,1216.0,3770.0,1233.0,3058.0,2204.0,82055.9635,11860.0,17720.0,1216.0,2554.0,7011.0,2813.0,9897.0,11860.0,5132.0,8090.0
alive,234.893,102.89,55.564,136.24,19.428,57.96,49.518,1695.6218,306.87,628.0,0.0,80.676,203.98,44.982,72.766,306.87,48.868,170.63
failed,92.274,23.998,0.705,-17.479,0.0,-16.069,6.855,366.75,6.519,109.558,1.469,-18.184,-17.479,17.714,-67.476,6.519,24.039,23.998
alive,277.101,21.502,6.864,41.473,49.821,33.149,81.945,2948.5803,259.099,477.551,141.425,34.609,237.597,84.418,-693.183,259.099,230.55,217.626
alive,321.7,827.156,17.916,53.581,31.638,4.37,215.597,532.7668,1090.704,590.999,107.468,35.665,263.548,205.688,89.598,1090.704,326.373,1037.123
failed,9.796,9.995,0.466,-5.946,0.0,-4.67,4.734,45.5254,19.374,10.602,0.0,-6.412,9.379,5.922,-44.011,19.374,6.022,25.32
alive,219.291,1056.177,14.522,30.616,27.043,88.509,16.047,732.3402,1304.217,319.767,0.0,16.094,248.04,193.582,-158.587,1304.217,196.876,1273.601
failed,0.761,10.174,1.648,-9.309,0.283,-12.472,0.0,33.4425,0.865,7.519,0.014,-10.957,-9.309,22.85,-87.625,0.865,23.359,10.174
alive,7815.0,7214.0,2765.0,4149.0,309.0,442.0,2301.0,18440.92,16695.0,47802.0,10636.0,1384.0,9481.0,3452.0,-3023.0,16695.0,19445.0,12546.0
alive,1.097,1.275,0.248,-2.834,0.4,-3.185,0.153,1.3045,1.666,3.797,0.0,-3.082,0.391,0.436,-34.558,1.666,0.436,4.5
alive,97.048,91.751,4.204,7.082,18.088,-4.409,36.417,46.7584,122.696,138.123,1.493,2.878,30.945,66.716,16.213,122.696,69.095,115.614
failed,12.001,52.808,0.659,0.141,1.826,-1.976,8.806,10.9311,56.705,16.706,1.196,-0.518,3.897,8.937,-36.358,56.705,10.133,56.564
alive,1009.124,2341.544,132.86,141.961,351.687,-78.511,414.096,877.734,2676.242,2235.279,513.213,9.101,334.698,527.252,974.419,2676.242,1525.7,2534.281
failed,1.385,1.179,0.049,-0.453,0.802,-0.57,0.404,14.2528,2.298,1.554,0.0,-0.502,1.119,0.938,-20.486,2.298,0.979,2.751
failed,3.051,3.243,0.904,0.173,0.035,-0.829,0.448,3.3198,5.059,11.4,1.888,-0.731,1.816,4.724,-89.688,5.059,6.612,4.886
alive,22.34,174.282,5.603,9.405,0.633,-3.85,15.111,5.8215,195.823,101.756,5.016,3.802,21.541,82.409,-13.82,195.823,96.256,186.418
failed,817.931,4237.525,144.983,523.934,186.713,118.719,523.243,1309.728,5756.303,3780.478,1809.077,378.951,1518.778,699.908,432.198,5756.303,2666.801,5232.369
failed,336.9,797.4,61.0,100.3,114.3,10.9,149.3,532.336,1031.7,1554.9,364.8,39.3,234.3,317.7,599.0,1031.7,843.9,931.4
alive,209.495,168.259,36.47,144.551,0.0,40.702,31.964,1102.4378,473.339,906.92,260.0,108.081,305.08,175.403,110.262,473.339,634.428,328.788
failed,92.464,188.34,19.759,25.062,32.531,-31.751,40.01,48.887,252.092,405.062,277.876,5.303,63.752,51.477,-64.619,252.092,366.301,227.03
failed,8.844,12.455,0.335,-2.981,3.969,-2.464,3.247,1.9187,14.34,25.733,18.043,-3.316,1.885,7.137,-18.501,14.34,25.18,17.321
failed,748.908,4608.067,177.754,168.726,411.37,26.893,117.082,1322.5302,6850.268,2111.623,614.984,-9.028,2242.201,558.391,176.213,6850.268,1680.953,6681.542
alive,277.164,342.272,36.432,72.529,118.119,-5.149,59.168,178.5128,1148.119,643.607,286.553,36.097,805.847,210.655,-163.881,1148.119,550.354,1075.59
failed,191.164,426.407,14.539,57.62,102.192,12.139,40.358,403.6217,692.674,506.292,158.168,43.081,266.267,105.646,41.323,692.674,266.832,635.054
alive,16.498,15.111,0.543,1.643,9.949,0.456,5.055,47.432,24.672,21.473,4.335,1.1,9.561,3.894,7.7,24.672,8.342,23.029
alive,21893.0,26979.0,2399.0,12856.0,3128.0,12515.0,7142.0,155666.32,64661.0,77648.0,28295.0,10457.0,37682.0,22138.0,44828.0,64661.0,63046.0,51805.0
alive,6480.0,5571.0,438.0,5233.0,1076.0,2431.0,1798.0,143969.2438,19805.0,21623.0,854.0,4795.0,14234.0,9856.0,19281.0,19805.0,12110.0,14572.0
alive,2356.8,3298.3,185.4,622.3,1166.8,172.2,654.4,3888.8275,4724.5,6217.5,1899.4,436.9,1426.2,1564.5,15.8,4724.5,4874.6,4102.2
failed,115.055,90.259,107.478,311.331,9.41,115.778,50.396,1307.4807,423.966,1204.413,350.0,203.853,333.707,98.421,254.234,423.966,597.095,112.635
failed,360.572,193.053,4.536,20.964,0.0,1.595,211.595,95.8765,214.017,422.377,61.012,16.428,20.964,236.046,-3.51,214.017,305.83,193.053
alive,392.966,618.87,122.652,521.386,58.628,230.155,149.844,3684.7085,1965.556,2208.827,665.26,398.734,1346.686,425.77,967.06,1965.556,1193.814,1444.17
failed,215.846,118.7,6.024,19.188,20.516,14.834,23.635,385.452,160.684,267.843,0.0,13.164,41.984,21.354,48.196,160.684,25.841,141.496
alive,550.8,887.6,135.0,40.4,183.7,-831.4,142.3,361.5338,1214.6,1360.4,1374.5,-94.6,327.0,334.9,-1257.9,1214.6,1772.1,1174.2
failed,27.705,87.136,0.906,-2.744,13.366,-3.87,5.979,13.208,121.907,33.215,0.0,-3.65,34.771,31.012,-28.842,121.907,34.063,124.651
alive,0.009,0.015,0.001,-0.409,0.0,-0.42,0.009,31.8007,0.023,0.035,0.28,-0.41,0.008,0.036,-0.452,0.023,0.316,0.432
alive,11.977,26.378,0.931,-1.064,7.831,-2.192,3.76,9.6737,33.76,17.321,0.0,-1.995,7.382,3.324,-13.563,33.76,3.324,34.824
alive,1166.544,1642.711,119.813,614.34,521.862,300.518,326.896,6889.5038,3067.283,3059.744,465.291,494.527,1424.572,356.481,2048.168,3067.283,955.609,2452.943
failed,39.362,228.591,6.59,0.722,0.0,19.585,15.758,10.334,264.033,113.89,48.969,-5.868,35.442,53.563,-16.387,264.033,121.17,263.311
alive,44.056,41.142,2.458,7.163,22.637,1.162,13.393,11.4497,61.463,70.247,15.266,4.705,20.321,22.347,-16.295,61.463,38.623,54.3
alive,0.063,0.085,0.003,-0.392,0.0,0.243,0.038,6.9512,0.164,0.114,0.161,-0.395,0.079,0.248,-19.503,0.164,0.409,0.556
alive,2.577,17.961,0.036,0.321,0.0,-0.136,1.308,1.0278,18.282,5.777,0.067,0.285,0.321,1.699,-6.661,18.282,1.766,17.961
failed,76.195,187.105,2.28,3.852,66.215,-8.847,7.756,6.7311,212.786,97.171,7.386,1.572,25.681,74.554,-5.516,212.786,82.03,208.934
failed,487.895,616.707,73.386,280.057,99.278,137.158,70.5,4010.7847,966.827,1259.356,163.147,206.671,350.12,145.982,-115.66,966.827,999.961,686.77
alive,8322.0,14569.0,3144.0,8890.0,3810.0,2816.0,2451.0,49116.32,23459.0,121156.0,37495.0,5746.0,8890.0,11400.0,1758.0,23459.0,81385.0,14569.0
alive,154.873,71.571,34.067,-118.931,0.0,-261.306,49.061,767.3055,223.93,259.087,0.0,-152.998,152.359,112.257,-297.816,223.93,244.51,342.861
alive,110.377,27.465,1.083,-0.055,0.289,-0.957,17.216,1534.5995,52.745,117.423,0.284,-1.138,25.28,8.285,0.33,52.745,8.921,52.8
alive,4.093,6.148,0.369,-5.726,0.0,-7.577,0.0,15.1945,0.422,4.453,0.004,-6.095,-5.726,4.588,-82.766,0.422,8.794,6.148
failed,1.617,3.16,0.122,-0.889,1.456,-1.389,0.031,0.8689,3.81,1.707,0.0,-1.011,0.65,2.078,-3.565,3.81,2.078,4.699
failed,92.464,188.34,19.759,25.062,32.531,-31.751,40.01,48.887,252.092,405.062,277.876,5.303,63.752,51.477,-64.619,252.092,366.301,227.03
alive,2476.0,4009.0,348.0,763.0,686.0,839.0,625.0,6442.18,5389.0,10285.0,1816.0,415.0,1380.0,1176.0,770.0,5389.0,6186.0,4626.0
failed,7.684,21.289,0.118,-6.824,0.0,-10.705,0.2,101.639,14.465,8.065,15.008,-6.942,-6.824,5.466,-455.17,14.465,20.596,21.289
alive,24.862,25.937,0.849,-0.156,4.701,0.478,15.191,7.4142,41.674,56.514,17.349,-1.005,15.737,28.191,3.539,41.674,46.883,41.83
failed,55.891,187.586,69.887,102.064,11.083,-14.82,13.961,59.3551,327.21,1867.257,1097.385,32.177,139.624,69.122,-71.927,327.21,1193.081,225.146
failed,274.1,583.579,47.274,35.313,158.223,-101.718,30.122,194.7736,1044.353,811.432,262.275,-11.961,460.774,202.279,-332.18,1044.353,555.16,1009.04
alive,6.271,7.09,0.314,-3.109,0.0,-3.422,1.814,9.4977,10.452,7.824,0.0,-3.423,3.362,2.976,-17.13,10.452,2.976,13.561
alive,874.8,933.0,175.2,237.4,209.1,-41.7,133.6,3306.3372,1407.7,2149.2,1138.2,62.2,474.7,199.3,1.1,1407.7,1341.2,1170.3
alive,241.337,617.92,23.076,123.729,137.693,60.825,0.0,1730.6086,950.902,586.285,0.08,100.653,332.982,87.884,159.542,950.902,138.867,827.173
alive,2.796,2.389,0.092,-5.096,0.0,-7.459,0.267,38.7141,0.626,21.661,0.826,-5.188,-1.763,3.394,-18.353,0.626,4.22,5.722
alive,370.407,449.764,27.06,53.747,25.957,-0.604,126.847,475.9336,694.14,563.248,76.078,26.687,244.376,139.101,339.285,694.14,251.475,640.393
failed,104.714,183.485,21.688,17.738,0.0,-5.918,20.261,285.3961,201.223,289.364,6.728,-3.95,17.738,45.233,-46.307,201.223,52.876,183.485
alive,209.899,104.644,8.948,30.902,38.566,-40.671,42.389,251.3181,220.831,276.442,56.88,21.954,116.187,40.756,-6.529,220.831,103.338,189.929
alive,832.761,2062.851,96.476,362.459,306.851,141.138,369.907,2077.383,2425.31,4110.947,589.202,265.983,362.459,757.015,693.826,2425.31,2813.218,2062.851
alive,207.703,100.914,11.658,40.572,25.845,22.619,49.45,384.396,244.929,385.606,0.0,28.914,144.015,36.942,110.038,244.929,52.502,204.357
alive,10.779,0.919,0.0,0.526,0.0,0.628,0.0,26.7336,1.445,10.779,0.0,0.526,0.526,0.084,-107.731,1.445,0.084,0.919
failed,11.309,11.112,2.113,-4.88,1.127,-21.559,1.942,3.5641,16.677,22.884,0.011,-6.993,5.565,27.436,-168.214,16.677,30.931,21.557
failed,7.227,5.361,0.401,-8.077,1.815,-8.074,0.838,38.3475,8.605,10.852,0.0,-8.478,3.244,2.394,-28.433,8.605,2.526,16.682
failed,2.419,1.001,0.04,-2.553,0.0,-2.146,0.026,2.0173,1.529,19.914,8.447,-2.593,0.528,1.285,-21.065,1.529,9.732,4.082
failed,16.716,17.81,7.814,-11.467,2.641,-26.686,4.373,25.7413,33.441,27.666,0.492,-19.281,15.631,4.56,-90.425,33.441,5.289,44.908
failed,655.166,1967.678,68.332,257.074,114.573,-288.671,245.615,181.463,2360.323,1936.933,1154.827,188.742,392.645,443.103,-140.471,2360.323,1732.131,2103.249
failed,2533.048,1529.708,632.336,927.285,0.0,-89.682,311.878,2998.5407,2456.993,10553.6,6196.156,294.949,927.285,1566.994,134.771,2456.993,8607.458,1529.708
failed,57.064,215.731,5.34,15.044,44.125,7.074,4.031,32.7781,336.847,95.955,7.992,9.704,121.116,40.921,32.922,336.847,51.354,321.803
failed,1058.63,5570.81,172.652,459.764,284.484,119.929,674.778,1972.9849,7710.226,2606.227,745.245,287.112,2139.416,847.787,-43.979,7710.226,1995.671,7250.462
alive,199.082,194.66,10.762,74.1,0.0,62.86,59.123,1584.7128,337.673,271.604,0.0,63.338,143.013,63.854,137.924,337.673,63.854,263.573
alive,105.096,122.176,0.389,45.94,6.057,29.174,43.256,868.3186,188.208,106.338,0.0,45.551,66.032,12.568,33.948,188.208,12.568,142.268
alive,121.084,232.899,73.514,81.841,3.288,-22.897,51.348,40.4335,497.863,382.661,307.088,8.327,264.964,87.182,-740.875,497.863,395.062,416.022
failed,52.317,135.195,3.453,23.226,4.351,8.19,45.581,111.834,167.912,212.734,57.235,19.773,32.717,37.739,6.503,167.912,101.941,144.686
failed,151.042,20.078,2.5,66.523,34.781,37.977,26.544,1490.3982,222.125,215.121,0.0,64.023,202.047,45.676,-51.08,222.125,49.454,155.602
failed,12.35,11.061,0.829,-10.717,3.78,-11.572,1.019,85.0731,9.421,14.147,0.1,-11.546,-1.64,5.425,-191.136,9.421,5.996,20.138
failed,373.815,665.684,50.3,38.55,81.098,-348.664,213.871,65.8185,890.234,487.896,306.321,-11.75,224.55,194.756,-780.283,890.234,502.975,851.684
alive,4760.1,4289.5,288.6,1967.1,0.0,1554.0,2039.2,25459.49,8881.5,27490.1,74.3,1678.5,4592.0,2592.7,8985.1,8881.5,21478.5,6914.4
failed,20.262,9.484,4.949,17.382,0.0,8.454,10.079,106.9063,28.869,102.372,42.488,12.433,19.385,8.655,2.258,28.869,52.581,11.487
alive,34.403,63.707,2.885,6.438,0.0,0.344,23.307,31.2184,102.443,51.198,0.0,3.553,38.736,17.539,-56.477,102.443,19.485,96.005
failed,66.647,105.319,2.726,-4.121,8.965,-9.693,18.527,23.7338,134.482,78.553,0.043,-6.847,29.163,15.201,32.553,134.482,29.151,138.603
alive,0.005,0.045,0.0,-0.191,0.0,-0.191,0.0,1.2986,0.079,0.005,0.0,-0.191,0.034,0.123,-7.216,0.079,0.123,0.27
alive,362.211,757.653,19.869,49.728,132.877,22.287,149.652,351.339,842.06,510.565,0.0,29.859,84.407,174.803,36.302,842.06,186.196,792.332
alive,0.059,0.01,0.003,-0.31,0.0,-0.367,0.0,7.0379,0.022,0.061,0.0,-0.313,0.012,0.001,-9.87,0.022,0.001,0.332
failed,533.727,957.213,30.556,-82.425,316.331,-129.253,19.715,18.8735,1320.677,655.462,184.0,-112.981,363.464,233.811,105.646,1320.677,511.201,1403.102
alive,923.5,4105.3,193.0,650.1,546.2,229.9,250.1,3359.0927,4977.0,4069.6,1579.3,457.1,871.7,861.1,747.4,4977.0,3255.6,4326.9
alive,160.543,223.209,17.817,75.489,0.0,34.802,20.532,894.4286,441.088,298.696,0.0,57.672,217.879,59.839,152.81,441.088,110.322,365.599
alive,104.099,444.273,84.477,163.165,9.43,40.874,47.858,257.1613,607.438,1035.611,343.216,78.688,163.165,99.516,-224.472,607.438,736.355,444.273
failed,20.262,9.484,4.949,17.382,0.0,8.454,10.079,106.9063,28.869,102.372,42.488,12.433,19.385,8.655,2.258,28.869,52.581,11.487
alive,1025.704,943.85,1746.092,-539.871,0.0,-5487.92,111.593,700.3845,1237.702,2088.931,221.814,-2285.963,293.852,444.388,-6335.551,1237.702,706.094,1777.573
alive,4.261,4.133,0.642,-10.278,2.698,-11.551,0.208,32.1066,3.207,7.157,0.782,-10.92,-0.926,1.469,-27.364,3.207,2.251,13.485
alive,311.477,640.772,27.686,116.076,82.098,62.447,178.419,1146.2631,944.139,528.358,86.691,88.39,303.367,151.144,82.239,944.139,265.595,828.063
alive,2.458,0.885,0.221,-0.333,0.0,0.86,0.0,4.6238,0.552,5.242,0.0,-0.554,-0.333,3.71,-5.984,0.552,3.71,0.885
failed,7586.0,4786.0,449.0,405.0,236.0,-2737.0,2822.0,436.6743,5516.0,20030.0,5665.0,-44.0,730.0,6748.0,-2381.0,5516.0,16585.0,5111.0
alive,430.613,76.737,54.316,74.483,3.63,-21.889,299.936,805.8336,802.727,1223.041,156.075,20.167,725.99,359.197,-22.578,802.727,583.024,728.244
failed,1.874,0.005,0.106,-1.413,0.07,-1.39,0.014,10.3108,0.225,2.417,0.0,-1.519,0.22,0.24,-5.4,0.225,0.24,1.638
alive,39.787,3.27,2.783,-15.548,4.32,-16.61,1.353,292.194,9.315,54.174,0.0,-18.331,6.045,3.596,-39.424,9.315,3.627,24.863
alive,4071.553,9710.342,375.054,2497.097,945.054,1310.284,1000.629,10348.9392,12700.999,7138.787,922.3,2122.043,2990.657,1255.699,4755.711,12700.999,2664.909,10203.902
failed,22.899,9.365,12.82,9.309,0.0,-4.395,4.079,41.3271,48.536,55.676,1.361,-3.511,39.171,6.435,10.124,48.536,9.092,39.227
failed,1203.782,4779.731,413.025,-2305.254,196.72,-2913.142,135.767,21.0087,2573.26,5106.738,30.953,-2718.279,-2206.471,5564.791,-4246.782,2573.26,6351.027,4878.514
alive,32.364,76.18,0.274,2.267,13.358,0.952,14.418,1.695,85.098,35.062,0.0,1.993,8.918,28.497,0.267,85.098,28.497,82.831
failed,305.275,324.98,29.617,47.203,51.797,-0.038,125.889,346.6282,492.473,465.686,86.412,17.586,167.493,255.78,-386.943,492.473,370.875,445.27
failed,431.045,361.539,22.23,350.101,0.0,202.972,29.779,3677.3407,1015.333,623.859,150.0,327.871,653.794,264.553,718.723,1015.333,436.008,665.232
failed,1.847,3.207,0.048,-1.988,0.0,-2.417,0.053,32.3937,4.252,1.973,0.89,-2.036,1.045,3.337,-72.306,4.252,4.234,6.24
alive,0.304,0.454,0.0,-0.439,0.0,0.908,0.0,21.3146,0.015,0.304,0.0,-0.439,-0.439,0.046,-5.338,0.015,0.046,0.454
failed,31.599,2.375,1.446,1.059,0.0,4.665,21.556,49.3363,5.368,50.932,0.0,-0.387,2.993,10.017,-6.197,5.368,10.244,4.309
failed,253.238,23.559,5.295,107.24,41.715,58.476,48.459,2058.726,330.797,351.196,0.0,101.945,307.238,88.859,7.268,330.797,97.494,223.557
alive,2412.044,690.526,61.512,602.063,429.111,217.284,350.294,5251.4297,1611.819,4253.867,1654.932,540.551,921.293,700.535,2104.826,1611.819,2561.8,1009.756
alive,7191.0,5856.0,570.0,510.0,431.0,-107.0,2415.0,12711.84,11070.0,14190.0,1123.0,-60.0,5214.0,4766.0,1595.0,11070.0,7516.0,10560.0
alive,17588.0,97429.0,1029.0,4249.0,8456.0,2058.0,1148.0,52994.6576,112640.0,33024.0,5279.0,3220.0,15211.0,14412.0,7382.0,112640.0,20509.0,108391.0
alive,0.543,0.03,0.001,-0.593,0.171,-0.793,0.071,22.7232,0.042,0.547,0.854,-0.594,0.012,0.47,-0.816,0.042,1.324,0.635
failed,25.887,16.865,8.5,11.455,8.976,-11.163,6.422,27.5908,55.447,89.495,32.652,2.955,38.582,16.764,0.543,55.447,50.085,43.992
failed,85.418,234.862,9.458,14.057,56.191,-1.258,1.321,33.3793,325.521,125.127,0.0,4.599,90.659,34.646,41.45,325.521,38.77,311.464
alive,89.853,103.172,6.884,19.35,0.0,9.076,44.732,282.6619,211.803,238.126,0.0,12.466,108.631,67.807,-8.778,211.803,69.682,192.453
alive,133.402,261.904,17.464,39.5,16.608,-410.957,90.507,4.391,423.856,203.582,180.106,22.036,161.952,121.108,-542.222,423.856,312.899,384.356
failed,55.353,63.039,10.474,-37.866,34.765,-104.373,14.866,35.2408,107.845,87.947,7.24,-48.34,44.806,40.208,-237.492,107.845,47.448,145.711
failed,144.853,35.82,4.134,-15.523,3.634,-17.316,20.96,659.9273,44.032,228.959,93.553,-19.657,8.212,20.449,-94.479,44.032,130.286,59.555
alive,58.722,74.152,1.094,-4.317,16.415,-5.239,26.393,95.5945,95.718,86.276,0.418,-5.411,21.566,31.417,-128.701,95.718,31.835,100.035
alive,807.1,1621.1,91.8,38.0,346.8,-223.5,211.1,409.016,1847.0,1800.5,283.0,-53.8,225.9,405.1,795.9,1847.0,986.1,1809.0
alive,18.439,12.105,0.573,-10.938,0.0,-10.972,0.424,72.5748,1.167,20.952,0.0,-11.511,-10.938,5.402,-87.907,1.167,5.402,12.105
alive,137.225,158.969,10.343,-46.004,12.477,-99.553,20.785,135.7045,181.921,171.841,0.0,-56.347,22.952,78.507,-84.211,181.921,78.507,227.925
failed,106.129,103.894,19.329,11.524,1.025,-286.324,90.513,21.5472,235.106,414.772,328.637,-7.805,131.212,74.23,-282.577,235.106,429.681,223.582
failed,11.238,12.41,3.25,-8.981,0.406,-13.218,2.007,26.6823,7.171,70.312,0.45,-12.231,-5.239,1.29,-87.459,7.171,2.981,16.152
failed,592.161,227.493,21.917,28.368,31.337,3.853,53.525,3355.4066,255.861,1041.967,337.623,6.451,28.368,52.103,-327.265,255.861,400.055,227.493
alive,1.857,8.031,2.301,22.206,0.0,17.635,1.272,113.6493,33.007,49.271,47.643,19.905,24.976,5.964,-101.533,33.007,64.453,10.801
failed,5.847,0.751,0.052,-2.679,0.274,-2.431,0.338,73.7848,1.069,7.078,0.014,-2.731,0.318,1.183,-8.035,1.069,1.197,3.748
failed,256.656,213.838,35.455,63.614,36.439,-300.176,60.642,198.9,487.96,446.403,373.693,28.159,274.122,152.092,-4881.291,487.96,583.137,424.346
failed,72.66,8.533,0.378,4.003,0.0,-15.01,8.167,48.5736,35.903,74.737,0.0,3.625,27.37,21.59,-1207.886,35.903,24.019,31.9
alive,2.319,9.808,2.572,-1.826,0.0,-13.094,2.135,2.2051,7.982,4.559,8.683,-4.398,-1.826,1.07,-24.359,7.982,9.753,9.808
alive,308.989,22.82,9.1,20.97,0.0,20.726,33.495,342.755,191.067,340.903,8.764,11.87,168.247,78.908,-204.11,191.067,98.223,170.097
failed,161.485,57.409,9.1,-33.589,2.838,-38.58,3.684,209.1919,23.82,206.306,100.308,-42.689,-33.589,13.64,-242.196,23.82,157.296,57.409
failed,58.458,62.617,7.755,20.984,19.521,5.94,26.594,452.8297,141.073,196.286,78.878,13.229,78.456,37.965,1.113,141.073,119.922,120.089
failed,34.948,272.754,6.652,11.976,16.236,0.88,6.166,14.054,346.795,144.238,75.005,5.324,74.041,31.447,6.527,346.795,115.27,334.819
failed,31.624,57.984,1.536,-1.65,26.96,-2.728,0.143,8.228,83.566,36.309,0.0,-3.186,25.582,15.445,5.123,83.566,17.212,85.216
alive,211.783,6.399,4.403,16.775,0.0,5.761,8.747,946.4796,119.461,232.057,0.0,12.372,113.062,72.71,1.12,119.461,76.251,102.686
failed,73.581,97.301,10.47,-18.748,29.112,-36.441,21.514,74.8256,161.69,128.96,0.621,-29.218,64.389,46.067,-55.067,161.69,50.21,180.438
failed,315.674,815.77,10.7,-198.262,16.854,-159.022,57.643,1418.9795,617.508,2605.386,1171.967,-208.962,-198.262,221.321,-444.886,617.508,1579.398,815.77
failed,766.4,1763.2,76.2,366.4,217.2,108.9,385.8,3344.019,2989.8,2662.6,1535.9,290.2,1226.6,538.3,981.1,2989.8,2447.3,2623.4
alive,295.513,415.636,18.371,57.467,91.371,29.9,155.629,271.095,600.495,533.492,86.044,39.096,184.859,118.504,262.487,600.495,277.38,543.028
alive,406.099,970.171,36.582,124.079,169.63,29.753,169.117,401.8048,1247.945,1059.176,316.372,87.497,277.774,170.431,543.799,1247.945,610.781,1123.866
failed,143.364,241.885,22.924,137.984,12.526,58.196,78.305,547.3656,439.606,607.245,102.511,115.06,197.721,53.844,239.535,439.606,164.385,301.622
alive,4517.474,9424.586,47.482,538.784,1494.982,253.609,2316.932,3844.0484,11164.196,6044.917,1138.981,491.302,1739.61,2331.878,1400.393,11164.196,3672.031,10625.412
alive,563.037,836.516,57.922,152.103,0.0,68.597,277.096,1313.4442,1286.34,947.772,70.0,94.181,449.824,153.175,404.663,1286.34,269.092,1134.237
failed,1518.4,1801.6,847.5,1871.9,76.5,172.3,782.4,6883.162,4285.7,14392.1,8936.7,1024.4,2484.1,1459.5,1.9,4285.7,12894.0,2413.8
failed,27.128,103.613,6.203,14.573,0.0,-2.317,13.022,33.1669,118.186,116.401,17.796,8.37,14.573,98.921,-54.733,118.186,116.717,103.613
